regcode,provcode,citycode,regcode_9,provcode_9,citycode_9,cityname,geographic_level,old_names,cityclass,incomeclass,addedby,UserLevelID,dateupdated,status
16,16003,1600309,16,1603,160309,SAN LUIS,Mun,,,1st,ims,0,0/0/0 00:00:00,A
16,16003,1600310,16,1603,160310,SANTA JOSEFA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
16,16003,1600311,16,1603,160311,TALACOGON,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16003,1600312,16,1603,160312,TRENTO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
16,16003,1600313,16,1603,160313,VERUELA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16003,1600314,16,1603,160314,SIBAGAT,Mun,,,1st,ims,0,0/0/0 00:00:00,A
16,16067,1606701,16,1667,166701,ALEGRIA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606702,16,1667,166702,BACUAG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606704,16,1667,166704,BURGOS,Mun,,,6th,ims,0,0/0/0 00:00:00,A
16,16067,1606706,16,1667,166706,CLAVER,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16067,1606707,16,1667,166707,DAPA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16067,1606708,16,1667,166708,DEL CARMEN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606710,16,1667,166710,GENERAL LUNA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606711,16,1667,166711,GIGAQUIT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16067,1606714,16,1667,166714,MAINIT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16067,1606715,16,1667,166715,MALIMONO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606716,16,1667,166716,PILAR,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606717,16,1667,166717,PLACER,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16067,1606718,16,1667,166718,SAN BENITO,Mun,,,6th,ims,0,0/0/0 00:00:00,A
16,16067,1606719,16,1667,166719,SAN FRANCISCO,Mun,Anao-aon,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606720,16,1667,166720,SAN ISIDRO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606721,16,1667,166721,SANTA MONICA,Mun,Sapao,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606722,16,1667,166722,SISON,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16067,1606723,16,1667,166723,SOCORRO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16067,1606724,16,1667,166724,CITY OF SURIGAO (CAPITAL),City,,CC,3rd,ims,0,0/0/0 00:00:00,A
16,16067,1606725,16,1667,166725,TAGANA-AN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
16,16067,1606727,16,1667,166727,TUBOD,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16068,1606801,16,1668,166801,BAROBO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
16,16068,1606802,16,1668,166802,BAYABAS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16068,1606803,16,1668,166803,CITY OF BISLIG,City,,CC,3rd,ims,0,0/0/0 00:00:00,A
16,16068,1606804,16,1668,166804,CAGWAIT,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16068,1606805,16,1668,166805,CANTILAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16068,1606806,16,1668,166806,CARMEN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16068,1606807,16,1668,166807,CARRASCAL,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16068,1606808,16,1668,166808,CORTES,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16068,1606809,16,1668,166809,HINATUAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16068,1606810,16,1668,166810,LANUZA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16068,1606811,16,1668,166811,LIANGA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16068,1606812,16,1668,166812,LINGIG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16068,1606813,16,1668,166813,MADRID,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16068,1606814,16,1668,166814,MARIHATAG,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
16,16068,1606815,16,1668,166815,SAN AGUSTIN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
16,16068,1606816,16,1668,166816,SAN MIGUEL,Mun,,,1st,ims,0,0/0/0 00:00:00,A
16,16068,1606817,16,1668,166817,TAGBINA,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16068,1606818,16,1668,166818,TAGO,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
16,16068,1606819,16,1668,166819,CITY OF TANDAG (CAPITAL),City,,CC,5th,ims,0,0/0/0 00:00:00,A
16,16085,1608501,16,1685,168501,BASILISA,Mun,Rizal,,4th*,ims,0,0/0/0 00:00:00,A
16,16085,1608502,16,1685,168502,CAGDIANAO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
16,16085,1608503,16,1685,168503,DINAGAT,Mun,,,5th,ims,0,0/0/0 00:00:00,A
16,16085,1608504,16,1685,168504,LIBJO,Mun,Albor,,5th,ims,0,0/0/0 00:00:00,A
16,16085,1608505,16,1685,168505,LORETO,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
16,16085,1608506,16,1685,168506,SAN JOSE (CAPITAL),Mun,,,4th*,ims,0,0/0/0 00:00:00,A
16,16085,1608507,16,1685,168507,TUBAJON,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
19,19007,1900702,15,1507,150702,CITY OF LAMITAN (CAPITAL),City,,CC,6th,ims,0,0/0/0 00:00:00,A
19,19007,1900703,15,1507,150703,LANTAWAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19007,1900704,15,1507,150704,MALUSO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19007,1900705,15,1507,150705,SUMISIP,Mun,,,1st,ims,0,0/0/0 00:00:00,A
19,19007,1900706,15,1507,150706,TIPO-TIPO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19007,1900707,15,1507,150707,TUBURAN,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19007,1900708,15,1507,150708,AKBAR,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19007,1900709,15,1507,150709,AL-BARKA,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19007,1900710,15,1507,150710,HADJI MOHAMMAD AJUL,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19007,1900711,15,1507,150711,UNGKAYA PUKAN,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19007,1900712,15,1507,150712,HADJI MUHTAMAD,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19007,1900713,15,1507,150713,TABUAN-LASA,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19036,1903601,15,1536,153601,BACOLOD-KALAWI,Mun,Bacolod Grande,,3rd,ims,0,0/0/0 00:00:00,A
19,19036,1903602,15,1536,153602,BALABAGAN,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
19,19036,1903603,15,1536,153603,BALINDONG,Mun,Watu,,4th*,ims,0,0/0/0 00:00:00,A
19,19036,1903604,15,1536,153604,BAYANG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19036,1903605,15,1536,153605,BINIDAYAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903606,15,1536,153606,BUBONG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19036,1903607,15,1536,153607,BUTIG,Mun,,,6th*,ims,0,0/0/0 00:00:00,A
19,19036,1903609,15,1536,153609,GANASSI,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903610,15,1536,153610,KAPAI,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903611,15,1536,153611,LUMBA-BAYABAO,Mun,Maguing,,2nd,ims,0,0/0/0 00:00:00,A
19,19036,1903612,15,1536,153612,LUMBATAN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
19,19036,1903613,15,1536,153613,MADALUM,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19036,1903614,15,1536,153614,MADAMBA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903615,15,1536,153615,MALABANG,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19036,1903616,15,1536,153616,MARANTAO,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19036,1903617,15,1536,153617,CITY OF MARAWI (CAPITAL),City,,CC,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903618,15,1536,153618,MASIU,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19036,1903619,15,1536,153619,MULONDO,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19036,1903620,15,1536,153620,PAGAYAWAN,Mun,Tatarikan,,5th,ims,0,0/0/0 00:00:00,A
19,19036,1903621,15,1536,153621,PIAGAPO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903622,15,1536,153622,POONA BAYABAO,Mun,Gata,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903623,15,1536,153623,PUALAS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19036,1903624,15,1536,153624,DITSAAN-RAMAIN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19036,1903625,15,1536,153625,SAGUIARAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903626,15,1536,153626,TAMPARAN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
19,19036,1903627,15,1536,153627,TARAKA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903628,15,1536,153628,TUBARAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903629,15,1536,153629,TUGAYA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19036,1903630,15,1536,153630,WAO,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19036,1903631,15,1536,153631,MAROGONG,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903632,15,1536,153632,CALANOGAS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19036,1903633,15,1536,153633,BUADIPOSO-BUNTONG,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903634,15,1536,153634,MAGUING,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19036,1903635,15,1536,153635,PICONG,Mun,Sultan Gumander,,4th*,ims,0,0/0/0 00:00:00,A
19,19036,1903636,15,1536,153636,LUMBAYANAGUE,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903637,15,1536,153637,AMAI MANABILANG,Mun,Bumbaran,,3rd,ims,0,0/0/0 00:00:00,A
19,19036,1903638,15,1536,153638,TAGOLOAN II,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903639,15,1536,153639,KAPATAGAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19036,1903640,15,1536,153640,SULTAN DUMALONDONG,Mun,,,6th*,ims,0,0/0/0 00:00:00,A
19,19036,1903641,15,1536,153641,LUMBACA-UNAYAN,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908801,15,1538,153801,AMPATUAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19087,1908702,15,1538,153802,BULDON,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
19,19088,1908802,15,1538,153803,BULUAN,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
19,19087,1908703,12,1298,129804,CITY OF COTABATO,City,,ICC,3rd,ims,0,0/0/0 00:00:00,A
19,19088,1908806,15,1538,153805,DATU PAGLAS,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19088,1908807,15,1538,153806,DATU PIANG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19087,1908705,15,1538,153807,DATU ODIN SINSUAT,Mun,Dinaig,,2nd,ims,0,0/0/0 00:00:00,A
19,19088,1908820,15,1538,153808,SHARIFF AGUAK (CAPITAL),Mun,Maganoy,,2nd,ims,0,0/0/0 00:00:00,A
19,19087,1908707,15,1538,153809,MATANOG,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19088,1908816,15,1538,153810,PAGALUNGAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
19,19087,1908709,15,1538,153811,PARANG,Mun,,,1st*,ims,0,0/0/0 00:00:00,A
19,19087,1908710,15,1538,153812,SULTAN KUDARAT,Mun,Nuling,,1st,ims,0,0/0/0 00:00:00,A
19,19088,1908823,15,1538,153813,SULTAN SA BARONGIS,Mun,Lambayong,,2nd,ims,0,0/0/0 00:00:00,A
19,19087,1908706,15,1538,153814,KABUNTALAN,Mun,Tumbao,,5th*,ims,0,0/0/0 00:00:00,A
19,19087,1908713,15,1538,153815,UPI,Mun,,,1st,ims,0,0/0/0 00:00:00,A
19,19088,1908824,15,1538,153816,TALAYAN,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
19,19088,1908822,15,1538,153817,SOUTH UPI,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
19,19087,1908701,15,1538,153818,BARIRA,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19088,1908811,15,1538,153819,GEN. S.K. PENDATUN,Mun,,,4th*,ims,0,0/0/0 00:00:00,A
19,19088,1908813,15,1538,153820,MAMASAPANO,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19087,1908712,15,1538,153821,TALITAY,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908815,15,1538,153822,PAGAGAWAN,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19088,1908817,15,1538,153823,PAGLAT,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19087,1908711,15,1538,153824,SULTAN MASTURA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19088,1908812,15,1538,153825,GUINDULUNGAN,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908809,15,1538,153826,DATU SAUDI-AMPATUAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19088,1908810,15,1538,153827,DATU UNSAY,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19088,1908803,15,1538,153828,DATU ABDULLAH SANGKI,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908819,15,1538,153829,RAJAH BUAYAN,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19087,1908704,15,1538,153830,DATU BLAH T. SINSUAT,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908804,15,1538,153831,DATU ANGGAL MIDTIMBANG,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908814,15,1538,153832,MANGUDADATU,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908818,15,1538,153833,PANDAG,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19087,1908708,15,1538,153834,NORTHERN KABUNTALAN,Mun,,,5th*,ims,0,0/0/0 00:00:00,A
19,19088,1908805,15,1538,153835,DATU HOFFER AMPATUAN,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908808,15,1538,153836,DATU SALIBO,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19088,1908821,15,1538,153837,SHARIFF SAYDONA MUSTAPHA,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19066,1906601,15,1566,156601,INDANAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19066,1906602,15,1566,156602,JOLO (CAPITAL),Mun,,,1st,ims,0,0/0/0 00:00:00,A
19,19066,1906603,15,1566,156603,KALINGALAN CALUANG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19066,1906604,15,1566,156604,LUUK,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19066,1906605,15,1566,156605,MAIMBUNG,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19066,1906606,15,1566,156606,HADJI PANGLIMA TAHIL,Mun,Marunggas,,6th,ims,0,0/0/0 00:00:00,A
19,19066,1906607,15,1566,156607,OLD PANAMAO,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19066,1906608,15,1566,156608,PANGUTARAN,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19066,1906609,15,1566,156609,PARANG,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19066,1906610,15,1566,156610,PATA,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19066,1906611,15,1566,156611,PATIKUL,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19066,1906612,15,1566,156612,SIASI,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19066,1906613,15,1566,156613,TALIPAO,Mun,,,1st,ims,0,0/0/0 00:00:00,A
19,19066,1906614,15,1566,156614,TAPUL,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19066,1906615,15,1566,156615,TONGKIL,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19066,1906616,15,1566,156616,PANGLIMA ESTINO,Mun,New Panamao,,5th,ims,0,0/0/0 00:00:00,A
19,19066,1906617,15,1566,156617,LUGUS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19066,1906618,15,1566,156618,PANDAMI,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19066,1906619,15,1566,156619,OMAR,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19070,1907001,15,1570,157001,PANGLIMA SUGALA,Mun,Balimbing,,3rd,ims,0,0/0/0 00:00:00,A
19,19070,1907002,15,1570,157002,BONGAO (CAPITAL),Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19070,1907003,15,1570,157003,MAPUN,Mun,Cagayan de Tawi-Tawi,,4th,ims,0,0/0/0 00:00:00,A
19,19070,1907004,15,1570,157004,SIMUNUL,Mun,,,4th,ims,0,0/0/0 00:00:00,A
19,19070,1907005,15,1570,157005,SITANGKAI,Mun,,,1st,ims,0,0/0/0 00:00:00,A
19,19070,1907006,15,1570,157006,SOUTH UBIAN,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19070,1907007,15,1570,157007,TANDUBAS,Mun,,,2nd,ims,0,0/0/0 00:00:00,A
19,19070,1907008,15,1570,157008,TURTLE ISLANDS,Mun,,,5th,ims,0,0/0/0 00:00:00,A
19,19070,1907009,15,1570,157009,LANGUYAN,Mun,,,1st,ims,0,0/0/0 00:00:00,A
19,19070,1907010,15,1570,157010,SAPA-SAPA,Mun,,,3rd,ims,0,0/0/0 00:00:00,A
19,19070,1907011,15,1570,157011,SIBUTU,Mun,,,-,ims,0,0/0/0 00:00:00,A
19,19999,1999901,,,,KAPALAWAN,SGU,CARMEN CLUSTER,,,ims,0,0/0/0 00:00:00,A
19,19999,1999902,,,,OLD KAABAKAN,SGU,KABACAN CLUSTER,,,ims,0,0/0/0 00:00:00,A
19,19999,1999903,,,,KADAYANGAN,SGU,MIDSAYAP CLUSTER I,,,ims,0,0/0/0 00:00:00,A
19,19999,1999904,,,,NABALAWAG,SGU,MIDSAYAP CLUSTER II,,,ims,0,0/0/0 00:00:00,A
19,19999,1999905,,,,PAHAMUDDIN,SGU,PIGCAWAYAN CLUSTER,,,ims,0,0/0/0 00:00:00,A
19,19999,1999906,,,,MALIDEGAO,SGU,PIKIT CLUSTER I,,,ims,0,0/0/0 00:00:00,A
19,19999,1999907,,,,LIGAWASAN,SGU,PIKIT CLUSTER II,,,ims,0,0/0/0 00:00:00,A
19,19999,1999908,,,,TUGUNAN,SGU,PIKIT CLUSTER III,,,ims,0,0/0/0 00:00:00,A
18,18045,1804502,6,645,64502,CITY OF BAGO,City,,CC,2nd,,,,A
18,18045,1804503,6,645,64503,BINALBAGAN,Mun,,,1st,,,,A
18,18045,1804504,6,645,64504,CITY OF CADIZ,City,,CC,2nd,,,,A
18,18045,1804505,6,645,64505,CALATRAVA,Mun,,,1st,,,,A
18,18045,1804506,6,645,64506,CANDONI,Mun,,,4th,,,,A
18,18045,1804507,6,645,64507,CAUAYAN,Mun,,,1st,,,,A
18,18045,1804508,6,645,64508,ENRIQUE B. MAGALONA,Mun,Saravia,,2nd,,,,A
18,18045,1804509,6,645,64509,CITY OF ESCALANTE,City,,CC,4th,,,,A
18,18045,1804510,6,645,64510,CITY OF HIMAMAYLAN,City,,CC,3rd,,,,A
18,18045,1804511,6,645,64511,HINIGARAN,Mun,,,1st,,,,A
18,18045,1804512,6,645,64512,HINOBA-AN,Mun,Asia,,1st,,,,A
18,18045,1804513,6,645,64513,ILOG,Mun,,,2nd,,,,A
18,18045,1804514,6,645,64514,ISABELA,Mun,,,2nd,,,,A
18,18045,1804515,6,645,64515,CITY OF KABANKALAN,City,,CC,1st,,,,A
18,18045,1804516,6,645,64516,CITY OF LA CARLOTA,City,,CC,4th,,,,A
18,18045,1804517,6,645,64517,LA CASTELLANA,Mun,,,1st,,,,A
18,18045,1804518,6,645,64518,MANAPLA,Mun,,,2nd,,,,A
18,18045,1804519,6,645,64519,MOISES PADILLA,Mun,Magallon,,3rd,,,,A
18,18045,1804520,6,645,64520,MURCIA,Mun,,,1st,,,,A
18,18045,1804521,6,645,64521,PONTEVEDRA,Mun,,,3rd,,,,A
18,18045,1804522,6,645,64522,PULUPANDAN,Mun,,,3rd,,,,A
18,18045,1804523,6,645,64523,CITY OF SAGAY,City,,CC,3rd,,,,A
18,18045,1804524,6,645,64524,CITY OF SAN CARLOS,City,,CC,2nd,,,,A
18,18045,1804525,6,645,64525,SAN ENRIQUE,Mun,,,4th,,,,A
18,18045,1804526,6,645,64526,CITY OF SILAY,City,,CC,3rd,,,,A
18,18045,1804527,6,645,64527,CITY OF SIPALAY,City,,CC,4th,,,,A
18,18045,1804528,6,645,64528,CITY OF TALISAY,City,,CC,4th,,,,A
18,18045,1804529,6,645,64529,TOBOSO,Mun,,,3rd,,,,A
18,18045,1804530,6,645,64530,VALLADOLID,Mun,,,4th,,,,A
18,18045,1804531,6,645,64531,CITY OF VICTORIAS,City,,CC,4th,,,,A
18,18045,1804532,6,645,64532,SALVADOR BENEDICTO,Mun,,,4th,,,,A
18,18046,1804601,7,746,74601,AMLAN,Mun,Ayuquitan,,4th,,,,A
18,18046,1804602,7,746,74602,AYUNGON,Mun,,,2nd,,,,A
18,18046,1804603,7,746,74603,BACONG,Mun,,,4th,,,,A
18,18046,1804604,7,746,74604,CITY OF BAIS,City,,CC,3rd,,,,A
18,18046,1804605,7,746,74605,BASAY,Mun,,,4th,,,,A
18,18046,1804606,7,746,74606,CITY OF BAYAWAN,City,Tulong,CC,2nd,,,,A
18,18046,1804607,7,746,74607,BINDOY,Mun,Payabon,,3rd,,,,A
18,18046,1804608,7,746,74608,CITY OF CANLAON,City,,CC,4th,,,,A
18,18046,1804609,7,746,74609,DAUIN,Mun,,,4th,,,,A
18,18046,1804610,7,746,74610,CITY OF DUMAGUETE ,City,,CC,3rd,,,,A
18,18046,1804611,7,746,74611,CITY OF GUIHULNGAN,City,,CC,5th,,,,A
18,18046,1804612,7,746,74612,JIMALALUD,Mun,,,4th,,,,A
18,18046,1804613,7,746,74613,LA LIBERTAD,Mun,,,3rd,,,,A
18,18046,1804614,7,746,74614,MABINAY,Mun,,,1st,,,,A
18,18046,1804615,7,746,74615,MANJUYOD,Mun,,,2nd,,,,A
18,18046,1804616,7,746,74616,PAMPLONA,Mun,,,3rd,,,,A
18,18046,1804617,7,746,74617,SAN JOSE,Mun,,,5th,,,,A
18,18046,1804618,7,746,74618,SANTA CATALINA,Mun,,,1st,,,,A
18,18046,1804619,7,746,74619,SIATON,Mun,,,1st,,,,A
18,18046,1804620,7,746,74620,SIBULAN,Mun,,,2nd,,,,A
18,18046,1804621,7,746,74621,CITY OF TANJAY,City,,CC,4th,,,,A
18,18046,1804622,7,746,74622,TAYASAN,Mun,,,3rd,,,,A
18,18046,1804623,7,746,74623,VALENCIA,Mun,Luzurriaga,,1st,,,,A
18,18046,1804624,7,746,74624,VALLEHERMOSO,Mun,,,3rd,,,,A
18,18046,1804625,7,746,74625,ZAMBOANGUITA,Mun,,,4th,,,,A
18,18061,1806101,7,761,76101,ENRIQUE VILLANUEVA,Mun,,,5th,,,,A
18,18061,1806102,7,761,76102,LARENA,Mun,,,5th,,,,A
18,18061,1806103,7,761,76103,LAZI,Mun,,,4th,,,,A
18,18061,1806104,7,761,76104,MARIA,Mun,,,5th,,,,A
18,18061,1806105,7,761,76105,SAN JUAN,Mun,,,5th,,,,A
18,18061,1806106,7,761,76106,SIQUIJOR ,Mun,,,4th,,,,A
18,18302,1830200,6,645,64501,CITY OF BACOLOD ,City,,HUC,1st,,,,A
